,Record Type,Make,Body Type,Registration Class
31916,VEH,IHINO,truck,1
31917,TRL,STIZI,trailer,1
31919,TRL,YOUNG,trailer,1
31922,TRL,BU/WE,trailer,1
31923,VEH,GTX,trailer,1
31924,TRL,LIFEL,trailer,1
31925,TRL,TSE,trailer,1
31927,TRL,FLOE,big truck,1
31928,TRL,SPETE,trailer,1
31930,VEH,WE/BU,trailer,1
31931,TRL,FLO,trailer,1
31932,VEH,MI/GI,convertible,1
31933,VEH,WIMW,trailer,1
31934,TRL,WHLUN,trailer,1
31935,TRL,LI/MO,trailer,1
31936,VEH,TRAKR,multi-wheeled vehicle,1
31937,TRL,ROAD,station wagon/sport utility vehicle,1
31939,VEH,COMMO,sedan,1
31940,TRL,PELL,trailer,1
31943,TRL,GRAET,trailer,1
31944,TRL,NEWL,trailer,1
31945,VEH,FERRS,3-door,1
31947,VEH,ACTER,big truck,1
31948,VEH,YO/KA,multi-wheeled vehicle,1
31949,TRL,UT/PA,trailer,1
31952,TRL,SWF,trailer,1
31953,TRL,KINGT,trailer,1
31954,VEH,VCNW,motorcycle,1
31955,TRL,JC,trailer,1
31957,VEH,AEROI,trailer,1
31958,TRL,SIKES,trailer,1
31960,VEH,PONTI,trailer,1
31961,VEH,GNC,bus,1
31962,TRL,HUMMI,trailer,1
31963,TRL,TRAIL,power shovel,1
31964,TRL,GR/HI,trailer,1
31965,VEH,FA/CO,trailer,1
31966,TRL,BG/TR,trailer,1
31967,VEH,KASW,motorcycle,1
31968,TRL,SMART,station wagon/sport utility vehicle,1
31970,VEH,TAOT,motorcycle,1
31971,TRL,TR/TE,station wagon/sport utility vehicle,1
31972,TRL,JAYEE,trailer,1
31973,VEH,MASTE,snow plow,1
31974,TRL,KODA,trailer,1
31975,VEH,BTS,trailer,1
31976,TRL,LINCR,trailer,1
31977,TRL,CH/NU,trailer,1
31978,VEH,PLYMP,3-door,1
31979,TRL,SUFO,trailer,1
31980,TRL,LAYT,trailer,1
31982,TRL,PCE,trailer,1
31983,TRL,PENN,station wagon/sport utility vehicle,1
31984,TRL,KARNA,trailer,1
31985,TRL,BRIIM,trailer,1
31986,TRL,JR/CA,trailer,1
31987,TRL,STMF,trailer,1
31988,TRL,LIMIT,station wagon/sport utility vehicle,1
31989,TRL,PANHA,trailer,1
31990,TRL,HUSTL,big truck,1
31992,VEH,RD/HR,motorcycle,1
31993,VEH,TOPB,trailer,1
31995,TRL,AL/WO,trailer,1
31996,TRL,SM/HA,trailer,1
31997,TRL,ECOLO,trailer,1
31998,VEH,WO/TR,bus,1
31999,TRL,KZES,trailer,1
32000,VEH,AMPH,convertible,1
32001,VEH,PHOIN,trailer,1
32002,TRL,VININ,trailer,1
32003,TRL,BRUNS,trailer,1
32004,TRL,LIM,trailer,1
32005,VEH,IRONH,motorcycle,1
32006,TRL,CW/TR,trailer,1
32007,VEH,C&S,motorcycle,1
32008,TRL,DARVA,trailer,1
32009,VEH,ESSEX,truck,1
32010,TRL,IGOLI,trailer,1
32012,VEH,NA/IN,truck,1
32013,VEH,AMGNR,station wagon/sport utility vehicle,1
32014,VEH,CUSBU,trailer,1
32016,VEH,MACJ,big truck,1
32018,TRL,EZPAC,trailer,1
32019,VEH,SAA,convertible,1
32021,TRL,AERIC,trailer,1
32022,VEH,DLCA,motorcycle,1
32024,TRL,TILLY,trailer,1
32025,TRL,TS/NY,trailer,1
32026,VEH,WAYFR,trailer,1
32028,TRL,SPART,trailer,1
32029,TRL,MI/AI,trailer,1
32030,TRL,HOTSH,trailer,1
32031,VEH,HYDRE,power shovel,1
32035,TRL,LB/ST,trailer,1
32036,VEH,TRAC,trailer,1
32037,TRL,DA/DO,trailer,1
32038,TRL,TA/TR,station wagon/sport utility vehicle,1
32039,TRL,NOWBE,trailer,1
32040,VEH,VERSA,trailer,1
32041,TRL,CU/HE,trailer,1
32042,VEH,HI/PE,trailer,1
32043,TRL,MAR,trailer,1
32044,VEH,SUZKI,station wagon/sport utility vehicle,1
32045,VEH,DEER,station wagon/sport utility vehicle,1
32046,VEH,DURAP,trailer,1
32047,TRL,LADDE,trailer,1
32048,TRL,HMST,station wagon/sport utility vehicle,1
32049,TRL,RE/HA,big truck,1
32050,VEH,SUBAR,truck,1
32051,VEH,AZTEC,3-door,1
32052,VEH,THPMA,station wagon/sport utility vehicle,1
32053,TRL,BRI,multi-wheeled vehicle,1
32054,VEH,ELGEN,snow plow,1
32055,VEH,HU/BR,trailer,1
32057,VEH,MI,bus,1
32059,TRL,PO/RI,trailer,1
32060,VEH,CD,motorcycle,1
32061,VEH,YULE,multi-wheeled vehicle,1
32062,TRL,COLUM,trailer,1
32063,TRL,SUCO,trailer,1
32066,TRL,HYNDA,trailer,1
32067,TRL,CO/VA,trailer,1
32068,TRL,YAHT,trailer,1
32070,VEH,FL/CH,motorcycle,1
32071,VEH,TR/TD,station wagon/sport utility vehicle,1
32072,TRL,FW/IN,trailer,1
32073,TRL,ROBO,trailer,1
32074,VEH,ISUZU,taxi,1
32075,TRL,ANOWB,trailer,1
32076,TRL,BLRO,trailer,1
32077,TRL,HIPOI,station wagon/sport utility vehicle,1
32078,TRL,SLEDL,trailer,1
32081,VEH,PLYMT,3-door,1
32083,VEH,AM/TR,trailer,1
32085,TRL,RNCO,trailer,1
32088,VEH,GEO,station wagon/sport utility vehicle,1
32089,VEH,UNISO,multi-wheeled vehicle,1
32090,VEH,FORTI,trailer,1
32093,VEH,KAWAA,motorcycle,1
32094,TRL,TENEE,trailer,1
32095,TRL,SNOBU,trailer,1
32096,VEH,BWM,station wagon/sport utility vehicle,1
32097,VEH,HO/CO,trailer,1
32098,VEH,ME/ME,van,1
32099,VEH,GENS,sedan,1
32100,VEH,YAMH,multi-wheeled vehicle,1
32101,TRL,BASN,trailer,1
32102,TRL,CHARR,trailer,1
32105,VEH,INGER,tractor,1
32106,TRL,STRY,trailer,1
32107,TRL,RD/MS,trailer,1
32108,VEH,MBW,sedan,1
32109,TRL,TOPTR,trailer,1
32110,TRL,CMLTD,trailer,1
32111,TRL,STELL,trailer,1
32112,TRL,TEXA,station wagon/sport utility vehicle,1
32114,VEH,EAST,station wagon/sport utility vehicle,1
32116,TRL,MEZ,trailer,1
32117,TRL,TA/DA,trailer,1
32118,TRL,GL/CO,trailer,1
32119,TRL,B&W,trailer,1
32120,TRL,KRIST,multi-wheeled vehicle,1
32121,TRL,COPPE,trailer,1
32122,VEH,MACKF,big truck,1
32123,TRL,RD/CL,station wagon/sport utility vehicle,1
32124,TRL,BIS,trailer,1
32125,VEH,TOWMA,big truck,1
32126,TRL,STARL,trailer,1
32127,VEH,HONO,van,1
32128,VEH,WHITE,station wagon/sport utility vehicle,1
32129,TRL,TIMPT,trailer,1
32130,VEH,LEIUS,trailer,1
32131,VEH,MAZAD,big truck,1
32132,TRL,RIETN,trailer,1
32133,VEH,VESPR,motorcycle,1
32134,TRL,HOLSU,trailer,1
32135,VEH,OSHKS,trailer,1
32136,TRL,MA/RE,trailer,1
32137,TRL,VMPRO,trailer,1
32138,VEH,MA/FE,unknown,1
32139,VEH,PL/WY,sedan,1
32140,TRL,GENEV,station wagon/sport utility vehicle,1
32141,SNOW,BRO,snow plow,1
32144,TRL,CHALE,trailer,1
32145,TRL,SRICK,trailer,1
32146,TRL,BENSN,trailer,1
32147,TRL,RENKE,trailer,1
32148,TRL,BI/RI,trailer,1
32149,TRL,EAZYC,trailer,1
32150,VEH,TRAVI,trailer,1
32151,VEH,RECON,tractor,1
32152,TRL,HOOD,big truck,1
32153,VEH,CHEVF,trailer,1
32154,TRL,ASCAP,trailer,1
32155,TRL,PACT,trailer,1
32156,VEH,CAMAM,multi-wheeled vehicle,1
32157,VEH,PETE,3-door,1
32158,VEH,ROYRO,sedan,1
32160,VEH,INVIC,trailer,1
32161,TRL,CA/PA,trailer,1
32163,VEH,ULTA,motorcycle,1
32164,TRL,SUALI,trailer,1
32165,TRL,HEIT,trailer,1
32166,TRL,ROCW,trailer,1
32167,TRL,KO/PA,trailer,1
32168,VEH,CAP,trailer,1
32169,TRL,VYGR,trailer,1
32170,VEH,KALMA,station wagon/sport utility vehicle,1
32173,VEH,VOLVO,fire,1
32174,TRL,TEXAX,trailer,1
32175,VEH,KEMWO,big truck,1
32177,VEH,CHAVR,van,1
32178,TRL,SKYLI,trailer,1
32180,VEH,FORDM,trailer,1
32181,VEH,SAN,trailer,1
32182,TRL,QUAIL,station wagon/sport utility vehicle,1
32183,TRL,LWRI,trailer,1
32184,VEH,DEERE,station wagon/sport utility vehicle,1
32185,TRL,REGEN,trailer,1
32186,TRL,JA,trailer,1
32187,TRL,GIL,trailer,1
32188,TRL,A&M,trailer,1
32189,TRL,GALAX,trailer,1
32190,VEH,P&H,power shovel,1
32191,TRL,CH/TR,big truck,1
32192,TRL,SHAMR,trailer,1
32193,VEH,VISI,trailer,1
32194,VEH,SO/LA,trailer,1
32195,TRL,VITL,trailer,1
32196,TRL,BL/JA,trailer,1
32197,SNOW,SK/D,snow plow,1
32199,TRL,VICTR,trailer,1
32202,TRL,LANTE,trailer,1
32204,VEH,SCIO,station wagon/sport utility vehicle,1
32205,VEH,CLAI,3-door,1
32207,TRL,BRAGG,trailer,1
32208,TRL,AC,trailer,1
32209,TRL,BEAVE,trailer,1
32210,TRL,TRIML,trailer,1
32211,TRL,TRWOR,trailer,1
32212,VEH,TRAVL,trailer,1
32213,TRL,MANCA,trailer,1
32214,TRL,KO/CO,trailer,1
32215,TRL,GO/ST,big truck,1
32217,VEH,CUTOM,trailer,1
32218,VEH,SAX,motorcycle,1
32219,TRL,EX/LD,trailer,1
32220,TRL,SIZUR,trailer,1
32221,TRL,HICKO,trailer,1
32222,TRL,CO/TC,trailer,1
32223,TRL,VUMRT,trailer,1
32224,VEH,FREUG,snow plow,1
32225,VEH,MORET,3-door,1
32226,TRL,PACEL,trailer,1
32227,VEH,MPV,van,1
32228,TRL,NUMAY,trailer,1
32229,VEH,ECONO,trailer,1
32230,VEH,WHITE,unknown,1
32231,TRL,OVER,trailer,1
32233,TRL,ZI/ON,trailer,1
32234,VEH,UNIVE,trailer,1
32236,VEH,SOA,trailer,1
32239,TRL,AVANG,trailer,1
32240,VEH,CHEV,van,1
32241,TRL,SU/TE,station wagon/sport utility vehicle,1
32242,VEH,HATCH,trailer,1
32243,VEH,DODGE,trailer,1
32244,TRL,SRR,trailer,1
32245,VEH,SE/CO,motorcycle,1
32246,TRL,LO/WO,big truck,1
32247,VEH,NI/BI,station wagon/sport utility vehicle,1
32248,VEH,LDI,station wagon/sport utility vehicle,1
32250,TRL,MOBT,trailer,1
32251,TRL,ORA,trailer,1
32252,TRL,BRAD,trailer,1
32255,VEH,BEHNK,trailer,1
32256,TRL,AREOL,trailer,1
32257,VEH,BUS,van,1
32259,VEH,CATIP,trailer,1
32260,VEH,DAEWO,power shovel,1
32261,VEH,WO/CU,station wagon/sport utility vehicle,1
32263,TRL,SHOPM,big truck,1
32264,VEH,CL/CA,truck,1
32265,TRL,MY/MI,trailer,1
32266,VEH,MODER,station wagon/sport utility vehicle,1
32267,TRL,FR/TR,trailer,1
32268,TRL,CLMNT,trailer,1
32269,TRL,TMBRW,trailer,1
32270,TRL,CIT,trailer,1
32271,TRL,GRAN,trailer,1
32273,VEH,WMFS,trailer,1
32274,VEH,HARDV,motorcycle,1
32275,VEH,AUNSE,trailer,1
32276,VEH,NSISA,sedan,1
32277,TRL,FOSP,trailer,1
32278,VEH,DAYTO,convertible,1
32279,TRL,BEAAR,trailer,1
32280,TRL,SUNNY,trailer,1
32283,VEH,AMT,fire,1
32284,TRL,LILRY,trailer,1
32285,TRL,OCC,trailer,1
32286,VEH,DODGR,truck,1
32287,VEH,BADGE,station wagon/sport utility vehicle,1
32288,VEH,TOMAS,motorcycle,1
32289,VEH,AQUAT,big truck,1
32290,TRL,SPTSM,trailer,1
32291,VEH,MRT,trailer,1
32292,TRL,ECOLO,trailer,1
32294,TRL,BARLO,station wagon/sport utility vehicle,1
32295,TRL,RU/BI,trailer,1
32296,TRL,GLASF,trailer,1
32297,VEH,CRETE,truck,1
32300,TRL,HO/UT,trailer,1
32301,TRL,GATRO,trailer,1
32302,TRL,CR/CI,big truck,1
32303,TRL,ALTAS,trailer,1
32304,TRL,MAXIU,station wagon/sport utility vehicle,1
32305,TRL,TRTO,trailer,1
32306,TRL,TUCKA,trailer,1
32307,TRL,LEND,trailer,1
32308,VEH,FLAQT,3-door,1
32310,TRL,MCCOL,station wagon/sport utility vehicle,1
32311,TRL,VM/TR,trailer,1
32312,TRL,EHAUL,trailer,1
32314,TRL,FTR,trailer,1
32315,TRL,TE/NZ,trailer,1
32316,VEH,PETRB,big truck,1
32317,VEH,HYU,station wagon/sport utility vehicle,1
32318,TRL,G&G,station wagon/sport utility vehicle,1
32319,TRL,N&M,trailer,1
32320,VEH,BDM,motorcycle,1
32322,TRL,US/CG,trailer,1
32323,TRL,BO/CH,trailer,1
32325,TRL,LA/SP,trailer,1
32326,VEH,JETNV,trailer,1
32327,VEH,CIMLI,snow plow,1
32328,TRL,TAILL,trailer,1
32330,VEH,ZNEH,motorcycle,1
32331,TRL,FONLI,trailer,1
32333,VEH,GL/LL,bus,1
32334,TRL,RETIN,trailer,1
32335,TRL,PN/ER,multi-wheeled vehicle,1
32336,VEH,PLY,station wagon/sport utility vehicle,1
32337,TRL,YONGQ,big truck,1
32338,VEH,FREIF,tractor,1
32339,TRL,TOEMA,trailer,1
32340,VEH,SURF,trailer,1
32342,TRL,ALL,trailer,1
32344,VEH,ZINGE,trailer,1
32345,TRL,DANTU,trailer,1
32346,TRL,SATEL,station wagon/sport utility vehicle,1
32347,TRL,WEBCD,trailer,1
32348,TRL,BASTR,trailer,1
32349,TRL,CORE,trailer,1
32350,TRL,WI/WI,trailer,1
32351,TRL,WO/TR,station wagon/sport utility vehicle,1
32352,TRL,HOLID,station wagon/sport utility vehicle,1
32353,VEH,TA/GR,motorcycle,1
32354,VEH,AMERC,station wagon/sport utility vehicle,1
32355,TRL,LE/UR,trailer,1
32356,TRL,CAMB,trailer,1
32357,TRL,TRAX,trailer,1
32358,VEH,ORDD,big truck,1
32359,VEH,NEHOL,station wagon/sport utility vehicle,1
32360,TRL,THOMP,big truck,1
32361,TRL,UN/AM,trailer,1
32362,VEH,ZZ/CH,motorcycle,1
32363,TRL,EZ/SO,trailer,1
32364,TRL,NA/CA,station wagon/sport utility vehicle,1
32366,TRL,SHIRL,big truck,1
32367,VEH,MERUC,3-door,1
32368,TRL,RATTL,trailer,1
32369,TRL,NISSA,trailer,1
32370,TRL,WA/MT,van,1
32371,TRL,R&S,trailer,1
32372,VEH,AMB,3-door,1
32375,TRL,DUHI,trailer,1
32376,TRL,LIPP,trailer,1
32377,TRL,DA/CG,trailer,1
32378,VEH,LOLA,3-door,1
32379,VEH,TURTL,sedan,1
32380,TRL,SP/KO,trailer,1
32381,VEH,KOEHR,station wagon/sport utility vehicle,1
32382,TRL,STEU,trailer,1
32383,TRL,SALE,trailer,1
32385,VEH,JACQU,convertible,1
32386,VEH,WH/WE,big truck,1
32387,VEH,AUTSI,convertible,1
32389,TRL,RENEG,van,1
32390,TRL,TIL,trailer,1
32391,TRL,NH/BY,trailer,1
32392,VEH,FALC,trailer,1
32393,TRL,EAG,trailer,1
32394,VEH,FORMU,trailer,1
32395,VEH,LOADT,trailer,1
32396,VEH,WILYS,3-door,1
32397,VEH,CHVER,station wagon/sport utility vehicle,1
32398,TRL,RO/HO,big truck,1
32399,VEH,KIA,truck,1
32400,VEH,AM/DR,trailer,1
32401,TRL,PA/A,trailer,1
32405,TRL,JETA,trailer,1
32406,VEH,EMBAS,station wagon/sport utility vehicle,1
32407,VEH,CLIPP,3-door,1
32408,TRL,LTRL,multi-wheeled vehicle,1
32409,TRL,NETCO,trailer,1
32410,VEH,H&SMA,trailer,1
32411,VEH,LOT,3-door,1
32412,TRL,PERSO,trailer,1
32413,SNOW,ME/BE,snow plow,1
32414,TRL,IBENT,trailer,1
32415,TRL,JIMS,trailer,1
32416,TRL,LOADB,trailer,1
32417,TRL,KARAT,trailer,1
32418,TRL,BU/DO,trailer,1
32419,TRL,RGD,trailer,1
32420,TRL,NNC,trailer,1
32422,VEH,RUPP,multi-wheeled vehicle,1
32423,TRL,COLL,trailer,1
32424,TRL,RD/CP,trailer,1
32425,VEH,NORBA,trailer,1
32427,TRL,STRIK,trailer,1
32428,VEH,AVENG,station wagon/sport utility vehicle,1
32429,TRL,TC,trailer,1
32430,TRL,WK/PL,trailer,1
32431,TRL,FONTA,sedan,1
32433,VEH,AMRMT,motorcycle,1
32435,VEH,HONDS,motorcycle,1
32437,TRL,KA/AR,trailer,1
32438,VEH,HO/ST,trailer,1
32441,TRL,SALV,station wagon/sport utility vehicle,1
32442,VEH,EUCLI,big truck,1
32443,VEH,NAMON,multi-wheeled vehicle,1
32445,TRL,TEXL,trailer,1
32446,TRL,HA/AL,trailer,1
32448,TRL,TOMTU,trailer,1
32449,TRL,LARKA,trailer,1
32450,VEH,WIL,trailer,1
32451,VEH,E&J,trailer,1
32453,VEH,TIMBE,trailer,1
32454,VEH,FRURH,trailer,1
32455,VEH,PI/AM,lift boom,1
32456,TRL,CUSF,trailer,1
32457,TRL,EZK,trailer,1
32458,TRL,CARPE,station wagon/sport utility vehicle,1
32459,TRL,EP/TR,trailer,1
32461,TRL,NONAN,trailer,1
32462,TRL,IMFI,trailer,1
32463,TRL,BEBO,trailer,1
32465,TRL,RSC,trailer,1
32466,TRL,OTTER,trailer,1
32467,VEH,FOED,convertible,1
32468,TRL,RO/CR,trailer,1
32469,VEH,CH/YA,motorcycle,1
32470,VEH,HAMAH,multi-wheeled vehicle,1
32471,TRL,EX/LT,trailer,1
32473,VEH,WO/CH,station wagon/sport utility vehicle,1
32476,VEH,ALLIE,trailer,1
32478,TRL,WE/WO,trailer,1
32479,VEH,TREMA,trailer,1
32480,TRL,STRON,trailer,1
32482,VEH,LOADC,trailer,1
32483,TRL,PENST,trailer,1
32484,TRL,SNBI,trailer,1
32488,VEH,MEYER,convertible,1
32491,VEH,AM/RO,trailer,1
32492,TRL,CROSL,trailer,1
32493,TRL,BANKH,big truck,1
32495,VEH,MERBE,convertible,1
32497,TRL,COLEE,trailer,1
32498,TRL,LO/HO,trailer,1
32499,VEH,MIDBU,station wagon/sport utility vehicle,1
32500,TRL,TRULE,trailer,1
32501,VEH,FREIM,station wagon/sport utility vehicle,1
32502,TRL,IRON,trailer,1
32503,TRL,CIRCZ,trailer,1
32504,VEH,FR/EX,trailer,1
32505,VEH,RO/PO,van,1
32506,TRL,AL/LO,trailer,1
32507,VEH,FE/EL,trailer,1
32509,TRL,AS/TR,trailer,1
32511,SNOW,SJ/DO,snow plow,1
32512,VEH,RDTK,trailer,1
32513,TRL,LAWLE,trailer,1
32514,TRL,BILMA,trailer,1
32515,VEH,HONCH,multi-wheeled vehicle,1
32516,TRL,SIXWH,trailer,1
32518,VEH,LEXGT,trailer,1
32519,VEH,OF/MO,multi-wheeled vehicle,1
32520,TRL,H&W,trailer,1
32521,TRL,DTS,trailer,1
32522,TRL,UTIT,trailer,1
32523,TRL,LA/LI,trailer,1
32524,TRL,OBRIA,trailer,1
32525,TRL,BLTWL,trailer,1
32526,TRL,BALKI,trailer,1
32527,TRL,US/C,trailer,1
32528,VEH,OBRIE,station wagon/sport utility vehicle,1
32529,TRL,PINNE,trailer,1
32530,VEH,LEEBO,station wagon/sport utility vehicle,1
32531,VEH,ME/BE,van,1
32532,TRL,STAIN,trailer,1
32533,TRL,ABCRE,station wagon/sport utility vehicle,1
32534,TRL,TR/DO,trailer,1
32535,VEH,CNST,trailer,1
32537,TRL,BLAS,trailer,1
32540,TRL,TINLE,trailer,1
32541,VEH,ME/IN,power shovel,1
32542,VEH,PBLT,big truck,1
32543,TRL,HYCAL,trailer,1
32544,TRL,STOUS,trailer,1
32545,VEH,LASB,trailer,1
32546,TRL,DOWEA,trailer,1
32547,TRL,SE/ME,trailer,1
32548,VEH,LIL,multi-wheeled vehicle,1
32549,VEH,CITR,3-door,1
32551,TRL,HUALI,trailer,1
32552,TRL,WATSO,big truck,1
32553,TRL,COMSU,trailer,1
32555,TRL,ZIMME,big truck,1
32557,TRL,GAME,trailer,1
32558,TRL,KEATY,trailer,1
32560,TRL,LI/GU,trailer,1
32561,TRL,MAURE,trailer,1
32562,TRL,LI/RO,trailer,1
32563,VEH,CLARK,snow plow,1
32564,TRL,WINNA,trailer,1
32566,TRL,KEIFE,trailer,1
32567,VEH,VIPER,power shovel,1
32568,VEH,TRIM,motorcycle,1
32570,TRL,UTEL,trailer,1
32572,VEH,PRTER,big truck,1
32573,VEH,RECON,big truck,1
32574,VEH,HOGHL,trailer,1
32575,TRL,KY/HI,trailer,1
32576,VEH,ACUR,3-door,1
32577,VEH,HE/TR,trailer,1
32578,TRL,CANY,trailer,1
32581,TRL,COAH,trailer,1
32585,TRL,SPRTM,trailer,1
32586,TRL,ELTIA,trailer,1
32587,TRL,THOI,trailer,1
32588,VEH,LR/RO,station wagon/sport utility vehicle,1
32589,VEH,BEACH,trailer,1
32591,TRL,FRCU,big truck,1
32592,VEH,MACKT,lift boom,1
32595,TRL,HALMA,trailer,1
32596,VEH,TEXAS,trailer,1
32597,TRL,BUNK,trailer,1
32599,TRL,MONAC,trailer,1
32600,TRL,RNCE,trailer,1
32601,TRL,EQUP,trailer,1
32602,TRL,BEACO,trailer,1
32603,TRL,NEWIN,big truck,1
32604,TRL,HM/MD,trailer,1
32605,TRL,GOTAL,trailer,1
32606,VEH,VANCO,bus,1
32607,TRL,LOFLA,trailer,1
32608,VEH,JAC,trailer,1
32609,TRL,ME/MO,trailer,1
32611,VEH,MV/AG,big truck,1
32612,TRL,XLSP,trailer,1
32613,TRL,JL/TR,trailer,1
32614,VEH,MCIN,bus,1
32615,TRL,DELRA,trailer,1
32616,TRL,SH/RL,trailer,1
32617,TRL,EARI,trailer,1
32618,VEH,CFGH,motorcycle,1
32619,VEH,CFMOM,multi-wheeled vehicle,1
32620,VEH,HD/CU,motorcycle,1
32621,TRL,TRKR,trailer,1
32622,TRL,SN/DW,trailer,1
32623,TRL,GARWO,trailer,1
32624,VEH,FDORD,3-door,1
32626,VEH,CASEP,snow plow,1
32627,TRL,LIME,trailer,1
32628,VEH,WHEEG,3-door,1
32629,TRL,JAMIE,trailer,1
32630,VEH,OVERW,trailer,1
32631,TRL,FREUF,trailer,1
32632,VEH,MERZB,sedan,1
32633,VEH,BEHNK,trailer,1
32634,VEH,NFS,bus,1
32635,TRL,PR/TO,big truck,1
32636,VEH,BITTE,3-door,1
32638,TRL,GRA,trailer,1
32640,VEH,TA/HA,station wagon/sport utility vehicle,1
32641,TRL,ROBOC,trailer,1
32642,TRL,HWKT,trailer,1
32643,VEH,PBT,trailer,1
32644,TRL,CARLO,trailer,1
32645,VEH,TUDOR,3-door,1
32647,TRL,FISK,trailer,1
32648,TRL,SIDEK,trailer,1
32649,VEH,HA/DA,3-door,1
32650,TRL,TEXTR,trailer,1
32651,VEH,VICER,motorcycle,1
32652,TRL,HUA,trailer,1
32653,VEH,AMGC,sedan,1
32655,VEH,YINX,multi-wheeled vehicle,1
32658,VEH,TR/MT,trailer,1
32659,TRL,PEN,trailer,1
32660,VEH,CL/TI,3-door,1
32661,VEH,AMFRO,motorcycle,1
32662,VEH,FOURT,multi-wheeled vehicle,1
32663,TRL,TRON,trailer,1
32664,TRL,PFSP,trailer,1
32665,TRL,VEGA,trailer,1
32666,TRL,HMMD,trailer,1
32667,TRL,GUFLS,trailer,1
32670,VEH,SWEEP,station wagon/sport utility vehicle,1
32671,TRL,MCCOL,trailer,1
32672,VEH,SMORA,trailer,1
32673,VEH,VESPE,motorcycle,1
32674,VEH,EGL,multi-wheeled vehicle,1
32675,TRL,TOMB,van,1
32676,TRL,ROCKS,station wagon/sport utility vehicle,1
32678,TRL,LO/PR,trailer,1
32679,TRL,H&SMF,trailer,1
32680,TRL,AMOI,trailer,1
32684,VEH,MONST,motorcycle,1
32685,VEH,MITSU,power shovel,1
32686,TRL,TIMBR,trailer,1
32687,TRL,ALADD,trailer,1
32688,TRL,ADVN,trailer,1
32689,VEH,ST&E,trailer,1
32690,VEH,SENAT,bus,1
32691,VEH,BLAST,trailer,1
32692,TRL,PUMO,trailer,1
32694,VEH,AUSTN,convertible,1
32695,VEH,HIND,van,1
32696,TRL,DOOOL,trailer,1
32697,VEH,TRAIL,trailer,1
32698,TRL,NOVI,trailer,1
32699,TRL,TCTC,station wagon/sport utility vehicle,1
32700,TRL,EADT,trailer,1
32701,TRL,PV/UT,trailer,1
32703,VEH,CLEME,trailer,1
32704,TRL,GULPS,trailer,1
32705,TRL,MA/CU,trailer,1
32706,TRL,DEROS,trailer,1
32707,VEH,NEWHO,tractor,1
32708,TRL,BANC,trailer,1
32709,VEH,CA/CU,motorcycle,1
32711,VEH,GAZZE,3-door,1
32712,VEH,MAXDA,convertible,1
32713,VEH,NE/VL,bus,1
32717,TRL,VALAC,trailer,1
32718,TRL,TR/TK,trailer,1
32719,TRL,WE/BL,trailer,1
32720,TRL,KYHO,trailer,1
32724,TRL,MEBT,trailer,1
32725,VEH,CHER,van,1
32726,TRL,BILL,trailer,1
32727,TRL,VA/KA,trailer,1
32729,TRL,DW/ER,trailer,1
32730,TRL,RD/WE,trailer,1
32731,TRL,MA/HD,trailer,1
32732,TRL,ALUL,trailer,1
32734,TRL,RD/KI,big truck,1
32736,TRL,REDFI,trailer,1
32737,VEH,BAGGE,motorcycle,1
32739,TRL,EA/RD,trailer,1
32740,TRL,HLOME,trailer,1
32741,TRL,SN/DN,trailer,1
32743,TRL,VIKIN,station wagon/sport utility vehicle,1
32744,TRL,RE/BU,big truck,1
32746,TRL,SK/BB,trailer,1
32747,VEH,KODIA,motorcycle,1
32749,TRL,WENNE,trailer,1
32750,TRL,USBT,trailer,1
32752,TRL,PATRI,big truck,1
32753,VEH,ZH/CF,multi-wheeled vehicle,1
32754,TRL,PMC,trailer,1
32759,TRL,QU/CA,station wagon/sport utility vehicle,1
32760,TRL,TINY,trailer,1
32761,TRL,RAMPT,trailer,1
32762,TRL,BLTI,trailer,1
32764,TRL,TORON,trailer,1
32765,VEH,FINGE,trailer,1
32766,TRL,CTRA,trailer,1
32768,TRL,NRG,trailer,1
32769,TRL,KINMA,trailer,1
32770,VEH,GMCTO,tow truck / wrecker,1
32771,TRL,OU/CA,trailer,1
32772,VEH,IZ,motorcycle,1
32773,VEH,VOLK,motorcycle,1
32774,TRL,FP/RI,trailer,1
32775,VEH,FRHI,trailer,1
32777,VEH,KYMKC,motorcycle,1
32778,TRL,RA/CI,trailer,1
32780,TRL,DOWNT,station wagon/sport utility vehicle,1
32781,TRL,ZAFAT,trailer,1
32782,VEH,SCAG,trailer,1
32783,VEH,H&SMA,trailer,1
32784,TRL,YARBA,trailer,1
32785,TRL,EISEN,trailer,1
32786,VEH,YATCH,trailer,1
32788,TRL,TAYLO,trailer,1
32790,VEH,TOYOT,multi-wheeled vehicle,1
32791,TRL,MASCA,trailer,1
32792,VEH,HU/HE,convertible,1
32793,TRL,HUMIN,trailer,1
32794,TRL,APAC,trailer,1
32795,TRL,SPTS,trailer,1
32797,TRL,FORBE,trailer,1
32798,TRL,SUMIT,trailer,1
32799,VEH,SPREE,trailer,1
32801,TRL,DO/TE,trailer,1
32802,TRL,PRORY,trailer,1
32804,TRL,SNO,big truck,1
32805,VEH,FIREB,3-door,1
32806,TRL,RCKWO,trailer,1
32807,VEH,CATPA,big truck,1
32808,TRL,L&GTR,trailer,1
32810,VEH,MI/SE,trailer,1
32811,VEH,MAINL,trailer,1
32812,VEH,FORDW,big truck,1
32813,VEH,NHCON,power shovel,1
