,month,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT19,WT22,without_driver_troubles
1790,11,2.01,0.0,0.02,0.0,0.0,0.0,54,45,0.0,280.0,270.0,8.9,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1791,11,4.47,0.0,0.0,0.0,0.0,0.0,50,40,0.0,310.0,300.0,14.1,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1792,11,4.7,0.0,0.0,0.0,0.0,0.0,50,39,0.0,310.0,320.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1793,11,3.36,0.0,0.0,0.0,0.0,0.0,52,38,0.0,210.0,200.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1794,11,4.92,0.0,2.2,0.0,0.0,0.0,60,51,0.0,180.0,160.0,13.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1795,11,6.26,0.0,0.73,0.0,0.0,0.0,58,50,0.0,80.0,80.0,18.1,25.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1796,12,7.61,0.0,0.07,0.0,0.0,0.0,54,42,0.0,280.0,290.0,19.9,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1797,12,8.72,0.0,0.0,0.0,0.0,0.0,51,40,0.0,290.0,290.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1798,12,8.72,0.0,0.0,0.0,0.0,0.0,47,41,0.0,310.0,300.0,17.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1799,12,4.92,0.0,0.0,0.0,0.0,0.0,47,39,0.0,20.0,310.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1800,12,5.59,0.0,0.19,0.0,0.0,0.0,49,38,0.0,290.0,260.0,15.0,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1801,12,5.37,0.0,0.35,0.0,0.0,0.0,46,37,0.0,60.0,70.0,15.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1802,12,3.8,0.0,0.09,0.0,0.0,0.0,46,40,0.0,70.0,80.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1803,12,0.0,0.0,0.0,0.0,0.0,0.0,45,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1804,12,0.0,0.0,0.0,0.0,0.0,0.0,39,29,0.0,310.0,320.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1805,12,6.04,0.0,0.0,0.0,0.0,0.0,35,28,0.0,300.0,290.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1806,12,4.03,0.0,0.03,0.4,0.0,0.0,35,28,0.0,260.0,260.0,12.1,16.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1807,12,6.26,0.0,0.5,0.0,0.0,0.0,46,34,0.0,280.0,250.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1808,12,4.03,0.0,0.0,0.0,0.0,0.0,43,35,0.0,250.0,270.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1809,12,5.59,0.0,0.0,0.0,0.0,0.0,42,34,0.0,290.0,280.0,14.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1810,12,10.96,0.0,0.0,0.0,0.0,0.0,34,19,0.0,310.0,290.0,25.1,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1811,12,6.04,0.0,0.0,0.0,0.0,0.0,27,17,0.0,280.0,300.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1812,12,4.25,0.0,0.73,2.8,2.0,0.0,39,24,0.0,240.0,240.0,15.0,25.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1813,12,7.38,0.0,0.04,0.0,1.2,0.0,58,31,0.0,300.0,310.0,18.1,31.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1814,12,6.71,0.0,0.0,0.0,0.0,0.0,31,23,0.0,340.0,50.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1815,12,3.13,0.0,0.0,0.0,0.0,0.0,33,20,0.0,250.0,250.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1816,12,2.91,0.0,0.0,0.0,0.0,0.0,40,30,0.0,240.0,250.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1817,12,6.26,0.0,0.0,0.0,0.0,0.0,49,37,0.0,290.0,300.0,16.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1818,12,6.49,0.0,0.0,0.0,0.0,0.0,47,38,0.0,250.0,260.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1819,12,4.92,0.0,0.47,0.0,0.0,0.0,47,38,0.0,240.0,250.0,15.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1820,12,6.26,0.0,0.0,0.0,0.0,0.0,50,36,0.0,70.0,300.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1821,12,6.49,0.0,0.02,0.0,0.0,0.0,50,33,0.0,90.0,270.0,14.1,23.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1822,12,7.16,0.0,0.0,0.0,0.0,0.0,60,40,0.0,280.0,260.0,19.9,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1823,12,5.14,0.0,0.0,0.0,0.0,0.0,40,34,0.0,310.0,300.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1824,12,5.37,0.0,0.39,0.0,0.0,0.0,46,33,0.0,270.0,170.0,15.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1825,12,9.4,0.0,0.01,0.0,0.0,0.0,40,33,0.0,290.0,280.0,18.1,29.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1826,12,6.93,0.0,0.0,0.0,0.0,0.0,44,31,0.0,250.0,210.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1827,1,5.59,0.0,0.0,0.0,0.0,0.0,48,40,0.0,260.0,310.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1828,1,9.17,0.0,0.21,0.0,0.0,0.0,41,37,0.0,70.0,70.0,17.0,25.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1829,1,10.74,0.0,0.58,0.0,0.0,0.0,43,39,0.0,70.0,60.0,21.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1830,1,8.05,0.0,0.0,0.0,0.0,0.0,52,34,0.0,280.0,290.0,23.9,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1831,1,7.83,0.0,0.0,0.0,0.0,0.0,34,27,0.0,250.0,290.0,17.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1832,1,4.7,0.0,0.05,1.2,1.2,0.0,33,25,0.0,360.0,20.0,10.1,16.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1833,1,7.61,0.0,0.32,5.1,0.0,0.0,26,20,0.0,350.0,330.0,17.0,25.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1834,1,8.72,0.0,0.0,0.0,3.9,0.0,25,16,0.0,290.0,280.0,18.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1835,1,5.14,0.0,0.0,0.0,3.1,0.0,23,14,0.0,250.0,250.0,13.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1836,1,4.7,0.0,0.0,0.0,3.1,0.0,46,21,0.0,180.0,170.0,14.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1837,1,5.82,0.0,0.52,0.0,0.0,0.0,52,42,0.0,250.0,240.0,16.1,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1838,1,7.61,0.0,0.05,0.0,0.0,0.0,66,47,0.0,250.0,250.0,16.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1839,1,7.16,0.0,0.0,0.0,0.0,0.0,62,32,0.0,300.0,300.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1840,1,4.25,0.0,0.12,0.6,0.0,0.0,34,28,0.0,280.0,60.0,8.9,12.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1841,1,4.25,0.0,0.0,0.0,1.2,0.0,38,30,0.0,310.0,300.0,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1842,1,4.7,0.0,0.0,0.0,0.0,0.0,43,30,0.0,250.0,250.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1843,1,4.92,0.0,0.35,0.0,0.0,0.0,42,38,0.0,70.0,70.0,15.0,19.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1844,1,5.82,0.0,0.06,0.0,0.0,0.0,41,38,0.0,60.0,60.0,14.1,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1845,1,3.58,0.0,0.0,0.0,0.0,0.0,49,39,0.0,320.0,310.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1846,1,4.03,0.0,0.1,0.0,0.0,0.0,45,40,0.0,60.0,110.0,10.1,14.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1847,1,3.8,0.0,0.0,0.0,0.0,0.0,49,41,0.0,270.0,270.0,12.1,18.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1848,1,6.71,0.0,0.05,0.0,0.0,0.0,48,43,0.0,60.0,50.0,21.0,33.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1849,1,18.34,0.0,1.16,0.0,0.0,0.0,44,36,0.0,70.0,40.0,33.1,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1850,1,10.07,0.0,1.18,0.0,0.0,0.0,38,35,0.0,50.0,50.0,23.9,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1851,1,6.71,0.0,0.0,0.0,0.0,0.0,51,36,0.0,310.0,280.0,18.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1852,1,6.71,0.0,0.02,0.0,0.0,0.0,56,43,0.0,290.0,270.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1853,1,8.95,0.0,0.0,0.0,0.0,0.0,43,36,0.0,290.0,260.0,18.1,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1854,1,7.83,0.0,0.0,0.0,0.0,0.0,39,34,0.0,270.0,260.0,16.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1855,1,5.82,0.0,0.0,0.0,0.0,0.0,43,35,0.0,260.0,260.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1856,1,6.26,0.0,0.0,0.0,0.0,0.0,37,30,0.0,310.0,330.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1857,1,4.03,0.0,0.06,1.0,0.0,0.0,34,26,0.0,80.0,80.0,12.1,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1858,2,5.82,0.0,0.0,0.0,0.0,0.0,47,33,0.0,260.0,250.0,16.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1859,2,5.37,0.0,0.0,0.0,0.0,0.0,45,32,0.0,280.0,300.0,16.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1860,2,6.71,0.0,0.0,0.0,0.0,0.0,33,26,0.0,310.0,310.0,17.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1861,2,8.5,0.0,0.0,0.0,0.0,0.0,34,22,0.0,310.0,310.0,16.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1862,2,7.16,0.0,0.0,0.0,0.0,0.0,43,31,0.0,230.0,240.0,16.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1863,2,5.14,0.0,0.0,0.0,0.0,0.0,49,36,0.0,170.0,270.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1864,2,6.71,0.0,0.27,0.0,0.0,0.0,42,36,0.0,60.0,70.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1865,2,4.7,0.0,0.03,0.0,0.0,0.0,62,38,0.0,360.0,30.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1866,2,12.3,0.0,1.16,9.4,2.0,0.0,44,19,0.0,310.0,320.0,23.0,36.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1867,2,8.5,0.0,0.0,0.0,7.9,0.0,32,19,0.0,280.0,260.0,16.1,31.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1868,2,4.03,0.0,0.0,0.0,5.1,0.0,48,30,0.0,240.0,240.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1869,2,7.16,0.0,0.46,0.0,2.0,0.0,40,30,0.0,70.0,60.0,17.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1870,2,12.3,0.0,0.02,0.0,2.0,0.0,39,31,0.0,310.0,310.0,28.0,48.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1871,2,5.37,0.0,0.0,0.0,2.0,0.0,41,28,0.0,250.0,310.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1872,2,6.49,0.0,0.0,0.0,0.0,0.0,47,35,0.0,280.0,280.0,18.1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1873,2,10.51,0.0,0.0,0.0,0.0,0.0,35,28,0.0,310.0,310.0,17.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1874,2,8.5,0.0,0.0,0.0,0.0,0.0,41,26,0.0,290.0,290.0,16.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1875,2,5.82,0.0,0.0,0.0,0.0,0.0,63,35,0.0,250.0,240.0,16.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1876,2,5.59,0.0,0.0,0.0,0.0,0.0,65,53,0.0,270.0,330.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1877,2,7.38,0.0,0.0,0.0,0.0,0.0,55,39,0.0,60.0,40.0,18.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1878,2,5.82,0.0,0.0,0.0,0.0,0.0,47,34,0.0,170.0,240.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1879,2,2.91,0.0,0.0,0.0,0.0,0.0,57,42,0.0,240.0,210.0,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1880,2,3.58,0.0,0.0,0.0,0.0,0.0,65,44,0.0,240.0,240.0,13.0,19.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1881,2,6.04,0.0,0.0,0.0,0.0,0.0,70,58,0.0,150.0,170.0,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1882,2,6.71,0.0,0.54,0.0,0.0,0.0,63,44,0.0,190.0,200.0,19.9,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1883,2,8.95,0.0,0.0,0.0,0.0,0.0,44,36,0.0,310.0,300.0,18.1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1884,2,5.59,0.0,0.0,0.0,0.0,0.0,54,35,0.0,250.0,250.0,16.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1885,2,4.03,0.0,0.0,0.0,0.0,0.0,59,47,0.0,160.0,160.0,10.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1886,3,6.04,0.0,0.12,0.0,0.0,0.0,70,54,0.0,250.0,260.0,16.1,31.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1887,3,11.41,0.0,0.0,0.0,0.0,0.0,64,35,0.0,270.0,290.0,25.9,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1888,3,8.28,0.0,0.0,0.0,0.0,0.0,39,24,0.0,310.0,300.0,18.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1889,3,8.95,0.0,0.0,0.0,0.0,0.0,30,17,0.0,310.0,260.0,19.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1890,3,5.37,0.0,0.0,0.0,0.0,0.0,37,14,0.0,350.0,300.0,14.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1891,3,3.36,0.0,0.0,0.0,0.0,0.0,45,26,0.0,180.0,180.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1892,3,4.25,0.0,0.1,0.0,0.0,0.0,56,42,0.0,160.0,160.0,13.0,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1893,3,7.61,0.0,0.02,0.0,0.0,0.0,59,47,0.0,250.0,270.0,17.0,31.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1894,3,8.72,0.0,0.0,0.0,0.0,0.0,61,47,0.0,280.0,270.0,23.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1895,3,7.61,0.0,0.31,2.1,0.0,0.0,47,23,0.0,310.0,290.0,19.9,33.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1896,3,9.62,0.0,0.0,0.0,1.2,0.0,29,17,0.0,290.0,330.0,18.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1897,3,8.95,0.0,0.0,0.0,0.0,0.0,29,19,0.0,280.0,300.0,17.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1898,3,4.47,0.0,0.0,0.0,0.0,0.0,36,20,0.0,170.0,180.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1899,3,13.42,0.0,1.97,7.6,3.9,0.0,32,21,0.0,60.0,40.0,28.0,38.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1900,3,11.63,0.0,0.0,0.0,5.9,0.0,26,20,0.0,280.0,290.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1901,3,7.83,0.0,0.0,0.0,5.1,0.0,39,24,0.0,290.0,280.0,19.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1902,3,6.49,0.0,0.0,0.0,3.9,0.0,47,29,0.0,280.0,290.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1903,3,8.72,0.0,0.08,0.0,3.1,0.0,39,34,0.0,70.0,60.0,19.9,27.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1904,3,8.28,0.0,0.0,0.0,3.1,0.0,47,34,0.0,60.0,70.0,18.1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1905,3,5.14,0.0,0.0,0.0,0.0,0.0,52,33,0.0,40.0,40.0,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1906,3,4.03,0.0,0.0,0.0,0.0,0.0,59,42,0.0,270.0,270.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1907,3,11.41,0.0,0.0,0.0,0.0,0.0,50,24,0.0,310.0,310.0,23.9,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1908,3,4.92,0.0,0.0,0.0,0.0,0.0,42,23,0.0,310.0,310.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1909,3,6.26,0.0,0.0,0.0,0.0,0.0,57,36,0.0,250.0,240.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1910,3,6.71,0.0,0.01,0.0,0.0,0.0,62,42,0.0,30.0,260.0,16.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1911,3,8.28,0.0,0.14,0.0,0.0,0.0,42,37,0.0,70.0,70.0,18.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1912,3,4.25,0.0,0.26,0.0,0.0,0.0,53,37,0.0,60.0,50.0,12.1,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1913,3,5.82,0.0,0.72,0.0,0.0,0.0,46,41,0.0,70.0,60.0,14.1,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1914,3,7.83,0.0,0.0,0.0,0.0,0.0,60,42,0.0,30.0,40.0,18.1,27.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1915,3,5.82,0.0,0.01,0.0,0.0,0.0,52,38,0.0,60.0,60.0,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1916,3,10.29,0.0,1.51,0.0,0.0,0.0,43,37,0.0,70.0,60.0,25.9,40.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1917,4,7.61,0.0,0.0,0.0,0.0,0.0,48,37,0.0,70.0,60.0,25.9,38.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1918,4,5.37,0.0,0.0,0.0,0.0,0.0,63,40,0.0,290.0,310.0,14.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
